model,variant,split,metric,k,value,n_users,n_ratings,seed,run_id,timestamp
mf,"learning_rate=0.01,n_factors=16,regularisation=0.005",val,coverage,20.0,0.1726984126984127,864,0,20260903,20260922T171255,1790077635
mf,"learning_rate=0.01,n_factors=16,regularisation=0.005",val,mean_popularity,20.0,174.30162037037036,864,0,20260903,20260922T171255,1790077635
mf,"learning_rate=0.01,n_factors=16,regularisation=0.005",val,popularity_percentile,20.0,0.9089550905336722,864,0,20260903,20260922T171255,1790077635
mf,"learning_rate=0.01,n_factors=16,regularisation=0.005",val,gini,20.0,0.9624294532627866,864,0,20260903,20260922T171255,1790077635
mf,"learning_rate=0.005,n_factors=16,regularisation=0.02",val,rmse,,0.9755210062592943,943,9988,20260903,20260922T171255,1790077662
mf,"learning_rate=0.005,n_factors=16,regularisation=0.02",val,mae,,0.772440942684255,943,9988,20260903,20260922T171255,1790077662
mf,"learning_rate=0.005,n_factors=16,regularisation=0.02",val,precision_at_k,5.0,0.03425925925925926,864,0,20260903,20260922T171255,1790077662
mf,"learning_rate=0.005,n_factors=16,regularisation=0.02",val,recall_at_k,5.0,0.026892416461848354,864,0,20260903,20260922T171255,1790077662
mf,"learning_rate=0.005,n_factors=16,regularisation=0.02",val,coverage,5.0,0.09714285714285714,864,0,20260903,20260922T171255,1790077662
mf,"learning_rate=0.005,n_factors=16,regularisation=0.02",val,mean_popularity,5.0,197.21412037037038,864,0,20260903,20260922T171255,1790077662
mf,"learning_rate=0.005,n_factors=16,regularisation=0.02",val,popularity_percentile,5.0,0.9287744423266977,864,0,20260903,20260922T171255,1790077662
mf,"learning_rate=0.005,n_factors=16,regularisation=0.02",val,gini,5.0,0.9798292181069959,864,0,20260903,20260922T171255,1790077662
mf,"learning_rate=0.005,n_factors=16,regularisation=0.02",val,precision_at_k,10.0,0.030555555555555558,864,0,20260903,20260922T171255,1790077662
mf,"learning_rate=0.005,n_factors=16,regularisation=0.02",val,recall_at_k,10.0,0.049552585344894186,864,0,20260903,20260922T171255,1790077662
mf,"learning_rate=0.005,n_factors=16,regularisation=0.02",val,coverage,10.0,0.1403174603174603,864,0,20260903,20260922T171255,1790077662
mf,"learning_rate=0.005,n_factors=16,regularisation=0.02",val,mean_popularity,10.0,186.61967592592592,864,0,20260903,20260922T171255,1790077662
mf,"learning_rate=0.005,n_factors=16,regularisation=0.02",val,popularity_percentile,10.0,0.9212381317944373,864,0,20260903,20260922T171255,1790077662
mf,"learning_rate=0.005,n_factors=16,regularisation=0.02",val,gini,10.0,0.9712392710170488,864,0,20260903,20260922T171255,1790077662
mf,"learning_rate=0.005,n_factors=16,regularisation=0.02",val,precision_at_k,20.0,0.026909722222222224,864,0,20260903,20260922T171255,1790077662
mf,"learning_rate=0.005,n_factors=16,regularisation=0.02",val,recall_at_k,20.0,0.08938458120109065,864,0,20260903,20260922T171255,1790077662
mf,"learning_rate=0.005,n_factors=16,regularisation=0.02",val,coverage,20.0,0.19555555555555557,864,0,20260903,20260922T171255,1790077662
mf,"learning_rate=0.005,n_factors=16,regularisation=0.02",val,mean_popularity,20.0,172.97152777777777,864,0,20260903,20260922T171255,1790077662
mf,"learning_rate=0.005,n_factors=16,regularisation=0.02",val,popularity_percentile,20.0,0.9077477175396489,864,0,20260903,20260922T171255,1790077662
mf,"learning_rate=0.005,n_factors=16,regularisation=0.02",val,gini,20.0,0.9569343033509701,864,0,20260903,20260922T171255,1790077662
mf,"learning_rate=0.01,n_factors=16,regularisation=0.02",val,rmse,,0.9754716525814536,943,9988,20260903,20260922T171255,1790077677
mf,"learning_rate=0.01,n_factors=16,regularisation=0.02",val,mae,,0.7721420008177826,943,9988,20260903,20260922T171255,1790077677
mf,"learning_rate=0.01,n_factors=16,regularisation=0.02",val,precision_at_k,5.0,0.03634259259259259,864,0,20260903,20260922T171255,1790077677
mf,"learning_rate=0.01,n_factors=16,regularisation=0.02",val,recall_at_k,5.0,0.029953045390532833,864,0,20260903,20260922T171255,1790077677
mf,"learning_rate=0.01,n_factors=16,regularisation=0.02",val,coverage,5.0,0.09523809523809523,864,0,20260903,20260922T171255,1790077677
mf,"learning_rate=0.01,n_factors=16,regularisation=0.02",val,mean_popularity,5.0,197.27662037037038,864,0,20260903,20260922T171255,1790077677
mf,"learning_rate=0.01,n_factors=16,regularisation=0.02",val,popularity_percentile,5.0,0.9267700832980376,864,0,20260903,20260922T171255,1790077677
mf,"learning_rate=0.01,n_factors=16,regularisation=0.02",val,gini,5.0,0.9797278071722516,864,0,20260903,20260922T171255,1790077677
mf,"learning_rate=0.01,n_factors=16,regularisation=0.02",val,precision_at_k,10.0,0.03136574074074074,864,0,20260903,20260922T171255,1790077677
mf,"learning_rate=0.01,n_factors=16,regularisation=0.02",val,recall_at_k,10.0,0.05088999215105098,864,0,20260903,20260922T171255,1790077677
mf,"learning_rate=0.01,n_factors=16,regularisation=0.02",val,coverage,10.0,0.13904761904761906,864,0,20260903,20260922T171255,1790077677
mf,"learning_rate=0.01,n_factors=16,regularisation=0.02",val,mean_popularity,10.0,187.12002314814814,864,0,20260903,20260922T171255,1790077677
mf,"learning_rate=0.01,n_factors=16,regularisation=0.02",val,popularity_percentile,10.0,0.919830492023154,864,0,20260903,20260922T171255,1790077677
mf,"learning_rate=0.01,n_factors=16,regularisation=0.02",val,gini,10.0,0.971452380952381,864,0,20260903,20260922T171255,1790077677
mf,"learning_rate=0.01,n_factors=16,regularisation=0.02",val,precision_at_k,20.0,0.027025462962962963,864,0,20260903,20260922T171255,1790077677
mf,"learning_rate=0.01,n_factors=16,regularisation=0.02",val,recall_at_k,20.0,0.0904334080601027,864,0,20260903,20260922T171255,1790077677
mf,"learning_rate=0.01,n_factors=16,regularisation=0.02",val,coverage,20.0,0.18857142857142858,864,0,20260903,20260922T171255,1790077677
mf,"learning_rate=0.01,n_factors=16,regularisation=0.02",val,mean_popularity,20.0,173.30260416666667,864,0,20260903,20260922T171255,1790077677
mf,"learning_rate=0.01,n_factors=16,regularisation=0.02",val,popularity_percentile,20.0,0.90717607299167,864,0,20260903,20260922T171255,1790077677
mf,"learning_rate=0.01,n_factors=16,regularisation=0.02",val,gini,20.0,0.9577205320399765,864,0,20260903,20260922T171255,1790077677
mf,"learning_rate=0.005,n_factors=16,regularisation=0.05",val,rmse,,0.9666811279199955,943,9988,20260903,20260922T171255,1790077713
mf,"learning_rate=0.005,n_factors=16,regularisation=0.05",val,mae,,0.7654909042396782,943,9988,20260903,20260922T171255,1790077713
mf,"learning_rate=0.005,n_factors=16,regularisation=0.05",val,precision_at_k,5.0,0.03657407407407408,864,0,20260903,20260922T171255,1790077713
mf,"learning_rate=0.005,n_factors=16,regularisation=0.05",val,recall_at_k,5.0,0.028642496595217563,864,0,20260903,20260922T171255,1790077713
mf,"learning_rate=0.005,n_factors=16,regularisation=0.05",val,coverage,5.0,0.09206349206349207,864,0,20260903,20260922T171255,1790077713
mf,"learning_rate=0.005,n_factors=16,regularisation=0.05",val,mean_popularity,5.0,196.21851851851852,864,0,20260903,20260922T171255,1790077713
mf,"learning_rate=0.005,n_factors=16,regularisation=0.05",val,popularity_percentile,5.0,0.9271292178455457,864,0,20260903,20260922T171255,1790077713
mf,"learning_rate=0.005,n_factors=16,regularisation=0.05",val,gini,5.0,0.9825388007054674,864,0,20260903,20260922T171255,1790077713
mf,"learning_rate=0.005,n_factors=16,regularisation=0.05",val,precision_at_k,10.0,0.03043981481481482,864,0,20260903,20260922T171255,1790077713
mf,"learning_rate=0.005,n_factors=16,regularisation=0.05",val,recall_at_k,10.0,0.0507961285827525,864,0,20260903,20260922T171255,1790077713
mf,"learning_rate=0.005,n_factors=16,regularisation=0.05",val,coverage,10.0,0.13968253968253969,864,0,20260903,20260922T171255,1790077713
mf,"learning_rate=0.005,n_factors=16,regularisation=0.05",val,mean_popularity,10.0,187.73796296296297,864,0,20260903,20260922T171255,1790077713
mf,"learning_rate=0.005,n_factors=16,regularisation=0.05",val,popularity_percentile,10.0,0.91995777742482,864,0,20260903,20260922T171255,1790077713
mf,"learning_rate=0.005,n_factors=16,regularisation=0.05",val,gini,10.0,0.9731052322163434,864,0,20260903,20260922T171255,1790077713
mf,"learning_rate=0.005,n_factors=16,regularisation=0.05",val,precision_at_k,20.0,0.027719907407407405,864,0,20260903,20260922T171255,1790077713
mf,"learning_rate=0.005,n_factors=16,regularisation=0.05",val,recall_at_k,20.0,0.09319411421959893,864,0,20260903,20260922T171255,1790077713
mf,"learning_rate=0.005,n_factors=16,regularisation=0.05",val,coverage,20.0,0.19238095238095237,864,0,20260903,20260922T171255,1790077713
mf,"learning_rate=0.005,n_factors=16,regularisation=0.05",val,mean_popularity,20.0,173.0505787037037,864,0,20260903,20260922T171255,1790077713
mf,"learning_rate=0.005,n_factors=16,regularisation=0.05",val,popularity_percentile,20.0,0.9065017397877547,864,0,20260903,20260922T171255,1790077713
mf,"learning_rate=0.005,n_factors=16,regularisation=0.05",val,gini,20.0,0.9584231334509112,864,0,20260903,20260922T171255,1790077713
mf,"learning_rate=0.01,n_factors=16,regularisation=0.05",val,rmse,,0.9662752203318818,943,9988,20260903,20260922T171255,1790077734
mf,"learning_rate=0.01,n_factors=16,regularisation=0.05",val,mae,,0.7647814318731956,943,9988,20260903,20260922T171255,1790077734
mf,"learning_rate=0.01,n_factors=16,regularisation=0.05",val,precision_at_k,5.0,0.03634259259259259,864,0,20260903,20260922T171255,1790077734
mf,"learning_rate=0.01,n_factors=16,regularisation=0.05",val,recall_at_k,5.0,0.0290755640421739,864,0,20260903,20260922T171255,1790077734
mf,"learning_rate=0.01,n_factors=16,regularisation=0.05",val,coverage,5.0,0.10476190476190476,864,0,20260903,20260922T171255,1790077734
mf,"learning_rate=0.01,n_factors=16,regularisation=0.05",val,mean_popularity,5.0,196.39467592592592,864,0,20260903,20260922T171255,1790077734
mf,"learning_rate=0.01,n_factors=16,regularisation=0.05",val,popularity_percentile,5.0,0.9258073909360441,864,0,20260903,20260922T171255,1790077734
mf,"learning_rate=0.01,n_factors=16,regularisation=0.05",val,gini,5.0,0.979466784244562,864,0,20260903,20260922T171255,1790077734
mf,"learning_rate=0.01,n_factors=16,regularisation=0.05",val,precision_at_k,10.0,0.03194444444444445,864,0,20260903,20260922T171255,1790077734
mf,"learning_rate=0.01,n_factors=16,regularisation=0.05",val,recall_at_k,10.0,0.055318631104049755,864,0,20260903,20260922T171255,1790077734
mf,"learning_rate=0.01,n_factors=16,regularisation=0.05",val,coverage,10.0,0.14857142857142858,864,0,20260903,20260922T171255,1790077734
mf,"learning_rate=0.01,n_factors=16,regularisation=0.05",val,mean_popularity,10.0,186.584375,864,0,20260903,20260922T171255,1790077734
mf,"learning_rate=0.01,n_factors=16,regularisation=0.05",val,popularity_percentile,10.0,0.9184214551273001,864,0,20260903,20260922T171255,1790077734
mf,"learning_rate=0.01,n_factors=16,regularisation=0.05",val,gini,10.0,0.9701516754850088,864,0,20260903,20260922T171255,1790077734
mf,"learning_rate=0.01,n_factors=16,regularisation=0.05",val,precision_at_k,20.0,0.027025462962962963,864,0,20260903,20260922T171255,1790077734
mf,"learning_rate=0.01,n_factors=16,regularisation=0.05",val,recall_at_k,20.0,0.09050274513230744,864,0,20260903,20260922T171255,1790077734
mf,"learning_rate=0.01,n_factors=16,regularisation=0.05",val,coverage,20.0,0.206984126984127,864,0,20260903,20260922T171255,1790077734
mf,"learning_rate=0.01,n_factors=16,regularisation=0.05",val,mean_popularity,20.0,171.5712384259259,864,0,20260903,20260922T171255,1790077734
mf,"learning_rate=0.01,n_factors=16,regularisation=0.05",val,popularity_percentile,20.0,0.9043626317709069,864,0,20260903,20260922T171255,1790077734
mf,"learning_rate=0.01,n_factors=16,regularisation=0.05",val,gini,20.0,0.9545141828336273,864,0,20260903,20260922T171255,1790077734
mf,"learning_rate=0.005,n_factors=16,regularisation=0.1",val,rmse,,0.9625890071396512,943,9988,20260903,20260922T171255,1790077778
mf,"learning_rate=0.005,n_factors=16,regularisation=0.1",val,mae,,0.7625010177070458,943,9988,20260903,20260922T171255,1790077778
mf,"learning_rate=0.005,n_factors=16,regularisation=0.1",val,precision_at_k,5.0,0.029398148148148145,864,0,20260903,20260922T171255,1790077778
mf,"learning_rate=0.005,n_factors=16,regularisation=0.1",val,recall_at_k,5.0,0.02249275171322707,864,0,20260903,20260922T171255,1790077778
mf,"learning_rate=0.005,n_factors=16,regularisation=0.1",val,coverage,5.0,0.054603174603174605,864,0,20260903,20260922T171255,1790077778
mf,"learning_rate=0.005,n_factors=16,regularisation=0.1",val,mean_popularity,5.0,187.4071759259259,864,0,20260903,20260922T171255,1790077778
mf,"learning_rate=0.005,n_factors=16,regularisation=0.1",val,popularity_percentile,5.0,0.9238714174784695,864,0,20260903,20260922T171255,1790077778
mf,"learning_rate=0.005,n_factors=16,regularisation=0.1",val,gini,5.0,0.990547619047619,864,0,20260903,20260922T171255,1790077778
mf,"learning_rate=0.005,n_factors=16,regularisation=0.1",val,precision_at_k,10.0,0.028703703703703703,864,0,20260903,20260922T171255,1790077778
mf,"learning_rate=0.005,n_factors=16,regularisation=0.1",val,recall_at_k,10.0,0.04806770881411296,864,0,20260903,20260922T171255,1790077778
mf,"learning_rate=0.005,n_factors=16,regularisation=0.1",val,coverage,10.0,0.08063492063492063,864,0,20260903,20260922T171255,1790077778
mf,"learning_rate=0.005,n_factors=16,regularisation=0.1",val,mean_popularity,10.0,186.86111111111111,864,0,20260903,20260922T171255,1790077778
mf,"learning_rate=0.005,n_factors=16,regularisation=0.1",val,popularity_percentile,10.0,0.9211942326697727,864,0,20260903,20260922T171255,1790077778
mf,"learning_rate=0.005,n_factors=16,regularisation=0.1",val,gini,10.0,0.983701646090535,864,0,20260903,20260922T171255,1790077778
mf,"learning_rate=0.005,n_factors=16,regularisation=0.1",val,precision_at_k,20.0,0.02546296296296296,864,0,20260903,20260922T171255,1790077778
mf,"learning_rate=0.005,n_factors=16,regularisation=0.1",val,recall_at_k,20.0,0.08613598235682754,864,0,20260903,20260922T171255,1790077778
mf,"learning_rate=0.005,n_factors=16,regularisation=0.1",val,coverage,20.0,0.13206349206349208,864,0,20260903,20260922T171255,1790077778
mf,"learning_rate=0.005,n_factors=16,regularisation=0.1",val,mean_popularity,20.0,172.92604166666666,864,0,20260903,20260922T171255,1790077778
mf,"learning_rate=0.005,n_factors=16,regularisation=0.1",val,popularity_percentile,20.0,0.908199871170408,864,0,20260903,20260922T171255,1790077778
mf,"learning_rate=0.005,n_factors=16,regularisation=0.1",val,gini,20.0,0.9720426219870665,864,0,20260903,20260922T171255,1790077778
mf,"learning_rate=0.01,n_factors=16,regularisation=0.1",val,rmse,,0.9611029459774431,943,9988,20260903,20260922T171255,1790077810
mf,"learning_rate=0.01,n_factors=16,regularisation=0.1",val,mae,,0.7607205949783868,943,9988,20260903,20260922T171255,1790077810
mf,"learning_rate=0.01,n_factors=16,regularisation=0.1",val,precision_at_k,5.0,0.03425925925925926,864,0,20260903,20260922T171255,1790077810
mf,"learning_rate=0.01,n_factors=16,regularisation=0.1",val,recall_at_k,5.0,0.029529399603195453,864,0,20260903,20260922T171255,1790077810
mf,"learning_rate=0.01,n_factors=16,regularisation=0.1",val,coverage,5.0,0.07809523809523809,864,0,20260903,20260922T171255,1790077810
mf,"learning_rate=0.01,n_factors=16,regularisation=0.1",val,mean_popularity,5.0,198.85486111111112,864,0,20260903,20260922T171255,1790077810
mf,"learning_rate=0.01,n_factors=16,regularisation=0.1",val,popularity_percentile,5.0,0.9245063002964845,864,0,20260903,20260922T171255,1790077810
mf,"learning_rate=0.01,n_factors=16,regularisation=0.1",val,gini,5.0,0.9870097001763668,864,0,20260903,20260922T171255,1790077810
mf,"learning_rate=0.01,n_factors=16,regularisation=0.1",val,precision_at_k,10.0,0.028819444444444443,864,0,20260903,20260922T171255,1790077810
mf,"learning_rate=0.01,n_factors=16,regularisation=0.1",val,recall_at_k,10.0,0.04816011311092547,864,0,20260903,20260922T171255,1790077810
mf,"learning_rate=0.01,n_factors=16,regularisation=0.1",val,coverage,10.0,0.11238095238095239,864,0,20260903,20260922T171255,1790077810
mf,"learning_rate=0.01,n_factors=16,regularisation=0.1",val,mean_popularity,10.0,187.83159722222223,864,0,20260903,20260922T171255,1790077810
mf,"learning_rate=0.01,n_factors=16,regularisation=0.1",val,popularity_percentile,10.0,0.916950282954492,864,0,20260903,20260922T171255,1790077810
mf,"learning_rate=0.01,n_factors=16,regularisation=0.1",val,gini,10.0,0.9788274544385656,864,0,20260903,20260922T171255,1790077810
mf,"learning_rate=0.01,n_factors=16,regularisation=0.1",val,precision_at_k,20.0,0.025578703703703704,864,0,20260903,20260922T171255,1790077810
mf,"learning_rate=0.01,n_factors=16,regularisation=0.1",val,recall_at_k,20.0,0.08522720279187593,864,0,20260903,20260922T171255,1790077810
mf,"learning_rate=0.01,n_factors=16,regularisation=0.1",val,coverage,20.0,0.17396825396825397,864,0,20260903,20260922T171255,1790077810
mf,"learning_rate=0.01,n_factors=16,regularisation=0.1",val,mean_popularity,20.0,171.1782986111111,864,0,20260903,20260922T171255,1790077810
mf,"learning_rate=0.01,n_factors=16,regularisation=0.1",val,popularity_percentile,20.0,0.9022244061485247,864,0,20260903,20260922T171255,1790077810
mf,"learning_rate=0.01,n_factors=16,regularisation=0.1",val,gini,20.0,0.9643143004115227,864,0,20260903,20260922T171255,1790077810
mf,"learning_rate=0.005,n_factors=32,regularisation=0.005",val,rmse,,0.9853115000578511,943,9988,20260903,20260922T171255,1790077830
mf,"learning_rate=0.005,n_factors=32,regularisation=0.005",val,mae,,0.7789292554175772,943,9988,20260903,20260922T171255,1790077830
mf,"learning_rate=0.005,n_factors=32,regularisation=0.005",val,precision_at_k,5.0,0.03009259259259259,864,0,20260903,20260922T171255,1790077830
mf,"learning_rate=0.005,n_factors=32,regularisation=0.005",val,recall_at_k,5.0,0.02183297026585356,864,0,20260903,20260922T171255,1790077830
mf,"learning_rate=0.005,n_factors=32,regularisation=0.005",val,coverage,5.0,0.09968253968253968,864,0,20260903,20260922T171255,1790077830
mf,"learning_rate=0.005,n_factors=32,regularisation=0.005",val,mean_popularity,5.0,197.8215277777778,864,0,20260903,20260922T171255,1790077830
mf,"learning_rate=0.005,n_factors=32,regularisation=0.005",val,popularity_percentile,5.0,0.9304418737352346,864,0,20260903,20260922T171255,1790077830
mf,"learning_rate=0.005,n_factors=32,regularisation=0.005",val,gini,5.0,0.9800176366843033,864,0,20260903,20260922T171255,1790077830
mf,"learning_rate=0.005,n_factors=32,regularisation=0.005",val,precision_at_k,10.0,0.027777777777777776,864,0,20260903,20260922T171255,1790077830
mf,"learning_rate=0.005,n_factors=32,regularisation=0.005",val,recall_at_k,10.0,0.04417053186944048,864,0,20260903,20260922T171255,1790077830
mf,"learning_rate=0.005,n_factors=32,regularisation=0.005",val,coverage,10.0,0.14285714285714285,864,0,20260903,20260922T171255,1790077830
mf,"learning_rate=0.005,n_factors=32,regularisation=0.005",val,mean_popularity,10.0,186.44965277777777,864,0,20260903,20260922T171255,1790077830
mf,"learning_rate=0.005,n_factors=32,regularisation=0.005",val,popularity_percentile,10.0,0.9208317891430184,864,0,20260903,20260922T171255,1790077830
mf,"learning_rate=0.005,n_factors=32,regularisation=0.005",val,gini,10.0,0.970931216931217,864,0,20260903,20260922T171255,1790077830
mf,"learning_rate=0.005,n_factors=32,regularisation=0.005",val,precision_at_k,20.0,0.024189814814814817,864,0,20260903,20260922T171255,1790077830
mf,"learning_rate=0.005,n_factors=32,regularisation=0.005",val,recall_at_k,20.0,0.07689683768615845,864,0,20260903,20260922T171255,1790077830
mf,"learning_rate=0.005,n_factors=32,regularisation=0.005",val,coverage,20.0,0.19746031746031745,864,0,20260903,20260922T171255,1790077830
mf,"learning_rate=0.005,n_factors=32,regularisation=0.005",val,mean_popularity,20.0,171.38888888888889,864,0,20260903,20260922T171255,1790077830
mf,"learning_rate=0.005,n_factors=32,regularisation=0.005",val,popularity_percentile,20.0,0.9053500679443738,864,0,20260903,20260922T171255,1790077830
mf,"learning_rate=0.005,n_factors=32,regularisation=0.005",val,gini,20.0,0.9564922104644327,864,0,20260903,20260922T171255,1790077830
mf,"learning_rate=0.01,n_factors=32,regularisation=0.005",val,rmse,,0.9845538682787389,943,9988,20260903,20260922T171255,1790077843
mf,"learning_rate=0.01,n_factors=32,regularisation=0.005",val,mae,,0.7779980130279184,943,9988,20260903,20260922T171255,1790077843
mf,"learning_rate=0.01,n_factors=32,regularisation=0.005",val,precision_at_k,5.0,0.03287037037037037,864,0,20260903,20260922T171255,1790077843
mf,"learning_rate=0.01,n_factors=32,regularisation=0.005",val,recall_at_k,5.0,0.026609607594574224,864,0,20260903,20260922T171255,1790077843
mf,"learning_rate=0.01,n_factors=32,regularisation=0.005",val,coverage,5.0,0.09714285714285714,864,0,20260903,20260922T171255,1790077843
mf,"learning_rate=0.01,n_factors=32,regularisation=0.005",val,mean_popularity,5.0,205.33194444444445,864,0,20260903,20260922T171255,1790077843
mf,"learning_rate=0.01,n_factors=32,regularisation=0.005",val,popularity_percentile,5.0,0.9334720163301802,864,0,20260903,20260922T171255,1790077843
mf,"learning_rate=0.01,n_factors=32,regularisation=0.005",val,gini,5.0,0.9807307466196356,864,0,20260903,20260922T171255,1790077843
mf,"learning_rate=0.01,n_factors=32,regularisation=0.005",val,precision_at_k,10.0,0.028935185185185185,864,0,20260903,20260922T171255,1790077843
mf,"learning_rate=0.01,n_factors=32,regularisation=0.005",val,recall_at_k,10.0,0.048279200707641474,864,0,20260903,20260922T171255,1790077843
mf,"learning_rate=0.01,n_factors=32,regularisation=0.005",val,coverage,10.0,0.14222222222222222,864,0,20260903,20260922T171255,1790077843
mf,"learning_rate=0.01,n_factors=32,regularisation=0.005",val,mean_popularity,10.0,190.33969907407408,864,0,20260903,20260922T171255,1790077843
mf,"learning_rate=0.01,n_factors=32,regularisation=0.005",val,popularity_percentile,10.0,0.9229227698950538,864,0,20260903,20260922T171255,1790077843
mf,"learning_rate=0.01,n_factors=32,regularisation=0.005",val,gini,10.0,0.9717079659024104,864,0,20260903,20260922T171255,1790077843
mf,"learning_rate=0.01,n_factors=32,regularisation=0.005",val,precision_at_k,20.0,0.02459490740740741,864,0,20260903,20260922T171255,1790077843
mf,"learning_rate=0.01,n_factors=32,regularisation=0.005",val,recall_at_k,20.0,0.07895274479277826,864,0,20260903,20260922T171255,1790077843
mf,"learning_rate=0.01,n_factors=32,regularisation=0.005",val,coverage,20.0,0.19365079365079366,864,0,20260903,20260922T171255,1790077843
mf,"learning_rate=0.01,n_factors=32,regularisation=0.005",val,mean_popularity,20.0,173.48854166666666,864,0,20260903,20260922T171255,1790077843
mf,"learning_rate=0.01,n_factors=32,regularisation=0.005",val,popularity_percentile,20.0,0.9067014550684738,864,0,20260903,20260922T171255,1790077843
mf,"learning_rate=0.01,n_factors=32,regularisation=0.005",val,gini,20.0,0.957884847148736,864,0,20260903,20260922T171255,1790077843
mf,"learning_rate=0.005,n_factors=32,regularisation=0.02",val,rmse,,0.9791176706092614,943,9988,20260903,20260922T171255,1790077866
mf,"learning_rate=0.005,n_factors=32,regularisation=0.02",val,mae,,0.7737117390945338,943,9988,20260903,20260922T171255,1790077866
mf,"learning_rate=0.005,n_factors=32,regularisation=0.02",val,precision_at_k,5.0,0.033101851851851855,864,0,20260903,20260922T171255,1790077866
mf,"learning_rate=0.005,n_factors=32,regularisation=0.02",val,recall_at_k,5.0,0.023562859032779365,864,0,20260903,20260922T171255,1790077866
mf,"learning_rate=0.005,n_factors=32,regularisation=0.02",val,coverage,5.0,0.10095238095238095,864,0,20260903,20260922T171255,1790077866
mf,"learning_rate=0.005,n_factors=32,regularisation=0.02",val,mean_popularity,5.0,199.5875,864,0,20260903,20260922T171255,1790077866
mf,"learning_rate=0.005,n_factors=32,regularisation=0.02",val,popularity_percentile,5.0,0.9300528848416396,864,0,20260903,20260922T171255,1790077866
mf,"learning_rate=0.005,n_factors=32,regularisation=0.02",val,gini,5.0,0.9797965902410347,864,0,20260903,20260922T171255,1790077866
mf,"learning_rate=0.005,n_factors=32,regularisation=0.02",val,precision_at_k,10.0,0.028356481481481483,864,0,20260903,20260922T171255,1790077866
mf,"learning_rate=0.005,n_factors=32,regularisation=0.02",val,recall_at_k,10.0,0.04724379834334818,864,0,20260903,20260922T171255,1790077866
mf,"learning_rate=0.005,n_factors=32,regularisation=0.02",val,coverage,10.0,0.14222222222222222,864,0,20260903,20260922T171255,1790077866
mf,"learning_rate=0.005,n_factors=32,regularisation=0.02",val,mean_popularity,10.0,187.59189814814815,864,0,20260903,20260922T171255,1790077866
mf,"learning_rate=0.005,n_factors=32,regularisation=0.02",val,popularity_percentile,10.0,0.9206929590804274,864,0,20260903,20260922T171255,1790077866
mf,"learning_rate=0.005,n_factors=32,regularisation=0.02",val,gini,10.0,0.9710703997648442,864,0,20260903,20260922T171255,1790077866
mf,"learning_rate=0.005,n_factors=32,regularisation=0.02",val,precision_at_k,20.0,0.025289351851851855,864,0,20260903,20260922T171255,1790077866
mf,"learning_rate=0.005,n_factors=32,regularisation=0.02",val,recall_at_k,20.0,0.08149092410171475,864,0,20260903,20260922T171255,1790077866
mf,"learning_rate=0.005,n_factors=32,regularisation=0.02",val,coverage,20.0,0.19936507936507936,864,0,20260903,20260922T171255,1790077866
mf,"learning_rate=0.005,n_factors=32,regularisation=0.02",val,mean_popularity,20.0,171.30538194444443,864,0,20260903,20260922T171255,1790077866
mf,"learning_rate=0.005,n_factors=32,regularisation=0.02",val,popularity_percentile,20.0,0.904366014283025,864,0,20260903,20260922T171255,1790077866
mf,"learning_rate=0.005,n_factors=32,regularisation=0.02",val,gini,20.0,0.9568111405055849,864,0,20260903,20260922T171255,1790077866
mf,"learning_rate=0.01,n_factors=32,regularisation=0.02",val,rmse,,0.9780166892454673,943,9988,20260903,20260922T171255,1790077881
mf,"learning_rate=0.01,n_factors=32,regularisation=0.02",val,mae,,0.7724695455638075,943,9988,20260903,20260922T171255,1790077881
mf,"learning_rate=0.01,n_factors=32,regularisation=0.02",val,precision_at_k,5.0,0.033796296296296297,864,0,20260903,20260922T171255,1790077881
mf,"learning_rate=0.01,n_factors=32,regularisation=0.02",val,recall_at_k,5.0,0.02389459177191951,864,0,20260903,20260922T171255,1790077881
mf,"learning_rate=0.01,n_factors=32,regularisation=0.02",val,coverage,5.0,0.10603174603174603,864,0,20260903,20260922T171255,1790077881
mf,"learning_rate=0.01,n_factors=32,regularisation=0.02",val,mean_popularity,5.0,203.71319444444444,864,0,20260903,20260922T171255,1790077881
mf,"learning_rate=0.01,n_factors=32,regularisation=0.02",val,popularity_percentile,5.0,0.934312938255918,864,0,20260903,20260922T171255,1790077881
mf,"learning_rate=0.01,n_factors=32,regularisation=0.02",val,gini,5.0,0.9772807172251616,864,0,20260903,20260922T171255,1790077881
mf,"learning_rate=0.01,n_factors=32,regularisation=0.02",val,precision_at_k,10.0,0.03009259259259259,864,0,20260903,20260922T171255,1790077881
mf,"learning_rate=0.01,n_factors=32,regularisation=0.02",val,recall_at_k,10.0,0.05077821248098478,864,0,20260903,20260922T171255,1790077881
mf,"learning_rate=0.01,n_factors=32,regularisation=0.02",val,coverage,10.0,0.15301587301587302,864,0,20260903,20260922T171255,1790077881
mf,"learning_rate=0.01,n_factors=32,regularisation=0.02",val,mean_popularity,10.0,190.2005787037037,864,0,20260903,20260922T171255,1790077881
mf,"learning_rate=0.01,n_factors=32,regularisation=0.02",val,popularity_percentile,10.0,0.9227554090780742,864,0,20260903,20260922T171255,1790077881
mf,"learning_rate=0.01,n_factors=32,regularisation=0.02",val,gini,10.0,0.9675072016460905,864,0,20260903,20260922T171255,1790077881
