model,variant,split,metric,k,value,n_users,n_ratings,seed,run_id,timestamp
mf_ranking,default,random,recall_at_k,20.0,0.1092273447639452,924,0,20260903,20260922T172819,1790078651
mf_ranking,default,random,coverage,20.0,0.16044090630740968,924,0,20260903,20260922T172819,1790078651
mf_ranking,default,random,mean_popularity,20.0,159.38598484848484,924,0,20260903,20260922T172819,1790078651
mf_ranking,default,random,popularity_percentile,20.0,0.9102786332335965,924,0,20260903,20260922T172819,1790078651
mf_ranking,default,random,gini,20.0,0.9669214231369774,924,0,20260903,20260922T172819,1790078651
hybrid,default,random,rmse,,0.9269939864396981,940,20000,20260903,20260922T172819,1790078698
hybrid,default,random,mae,,0.7338107474668868,940,20000,20260903,20260922T172819,1790078698
hybrid,default,random,precision_at_k,5.0,0.09761904761904762,924,0,20260903,20260922T172819,1790078698
hybrid,default,random,recall_at_k,5.0,0.03893438565458214,924,0,20260903,20260922T172819,1790078698
hybrid,default,random,coverage,5.0,0.11512553582363748,924,0,20260903,20260922T172819,1790078698
hybrid,default,random,mean_popularity,5.0,170.74740259740258,924,0,20260903,20260922T172819,1790078698
hybrid,default,random,popularity_percentile,5.0,0.9221712927595279,924,0,20260903,20260922T172819,1790078698
hybrid,default,random,gini,5.0,0.9765112413612107,924,0,20260903,20260922T172819,1790078698
hybrid,default,random,precision_at_k,10.0,0.08225108225108226,924,0,20260903,20260922T172819,1790078698
hybrid,default,random,recall_at_k,10.0,0.06281202808999026,924,0,20260903,20260922T172819,1790078698
hybrid,default,random,coverage,10.0,0.1653398652786283,924,0,20260903,20260922T172819,1790078698
hybrid,default,random,mean_popularity,10.0,161.01006493506495,924,0,20260903,20260922T172819,1790078698
hybrid,default,random,popularity_percentile,10.0,0.9101197107630932,924,0,20260903,20260922T172819,1790078698
hybrid,default,random,gini,10.0,0.9673381527637498,924,0,20260903,20260922T172819,1790078698
hybrid,default,random,precision_at_k,20.0,0.07256493506493508,924,0,20260903,20260922T172819,1790078698
hybrid,default,random,recall_at_k,20.0,0.10654675925093281,924,0,20260903,20260922T172819,1790078698
hybrid,default,random,coverage,20.0,0.23576240048989588,924,0,20260903,20260922T172819,1790078698
hybrid,default,random,mean_popularity,20.0,148.65021645021645,924,0,20260903,20260922T172819,1790078698
hybrid,default,random,popularity_percentile,20.0,0.8931327455224514,924,0,20260903,20260922T172819,1790078698
hybrid,default,random,gini,20.0,0.9535529381824545,924,0,20260903,20260922T172819,1790078698
hybrid_frontier,default,random,rmse,,0.9334126074912584,940,20000,20260903,20260922T172819,1790078745
hybrid_frontier,default,random,mae,,0.7411585791701526,940,20000,20260903,20260922T172819,1790078745
hybrid_frontier,default,random,precision_at_k,5.0,0.09523809523809523,924,0,20260903,20260922T172819,1790078745
hybrid_frontier,default,random,recall_at_k,5.0,0.038347744484698944,924,0,20260903,20260922T172819,1790078745
hybrid_frontier,default,random,coverage,5.0,0.14880587875076545,924,0,20260903,20260922T172819,1790078745
hybrid_frontier,default,random,mean_popularity,5.0,163.14761904761906,924,0,20260903,20260922T172819,1790078745
hybrid_frontier,default,random,popularity_percentile,5.0,0.9077071927255752,924,0,20260903,20260922T172819,1790078745
hybrid_frontier,default,random,gini,5.0,0.9638423425931081,924,0,20260903,20260922T172819,1790078745
hybrid_frontier,default,random,precision_at_k,10.0,0.08398268398268398,924,0,20260903,20260922T172819,1790078745
hybrid_frontier,default,random,recall_at_k,10.0,0.06492112784891993,924,0,20260903,20260922T172819,1790078745
hybrid_frontier,default,random,coverage,10.0,0.20514390691977955,924,0,20260903,20260922T172819,1790078745
hybrid_frontier,default,random,mean_popularity,10.0,153.91666666666666,924,0,20260903,20260922T172819,1790078745
hybrid_frontier,default,random,popularity_percentile,10.0,0.8954223166539343,924,0,20260903,20260922T172819,1790078745
hybrid_frontier,default,random,gini,10.0,0.951838965280484,924,0,20260903,20260922T172819,1790078745
hybrid_frontier,default,random,precision_at_k,20.0,0.07316017316017315,924,0,20260903,20260922T172819,1790078745
hybrid_frontier,default,random,recall_at_k,20.0,0.10903030733899739,924,0,20260903,20260922T172819,1790078745
hybrid_frontier,default,random,coverage,20.0,0.2847519902020821,924,0,20260903,20260922T172819,1790078745
hybrid_frontier,default,random,mean_popularity,20.0,142.16217532467533,924,0,20260903,20260922T172819,1790078745
hybrid_frontier,default,random,popularity_percentile,20.0,0.8778345429080724,924,0,20260903,20260922T172819,1790078745
hybrid_frontier,default,random,gini,20.0,0.9351555976173245,924,0,20260903,20260922T172819,1790078745
